Date,Hour,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime
18/2/2008,20,154.52599999999995,5.08,14388.240000000003,648.2000000000004,0.0,37.0,743.0,2008-02-18 20:00:00
18/2/2008,21,182.266,2.6299999999999994,14300.750000000002,763.6000000000003,0.0,0.0,899.0,2008-02-18 21:00:00
18/2/2008,22,62.34399999999999,3.5040000000000004,14380.900000000003,259.3999999999998,0.0,0.0,0.0,2008-02-18 22:00:00
18/2/2008,23,21.344000000000012,5.978000000000001,14578.65,90.00000000000004,0.0,33.0,0.0,2008-02-18 23:00:00
19/2/2008,0,19.99,5.376,14666.810000000003,85.19999999999996,0.0,3.0,0.0,2008-02-19 00:00:00
19/2/2008,1,17.81800000000001,2.636,14480.45,73.8,0.0,0.0,0.0,2008-02-19 01:00:00
19/2/2008,2,18.36199999999999,3.2259999999999995,14687.970000000001,76.60000000000005,0.0,0.0,0.0,2008-02-19 02:00:00
19/2/2008,3,20.166000000000004,5.952,14672.120000000003,85.60000000000002,0.0,36.0,0.0,2008-02-19 03:00:00
19/2/2008,4,52.97600000000001,2.642,14576.31,217.20000000000016,0.0,0.0,585.0,2008-02-19 04:00:00
19/2/2008,5,26.308000000000014,3.6180000000000008,14554.669999999995,110.2,0.0,0.0,134.0,2008-02-19 05:00:00
19/2/2008,6,50.453999999999986,4.454,14548.95,213.80000000000004,0.0,0.0,0.0,2008-02-19 06:00:00
19/2/2008,7,105.552,7.72,14395.190000000002,447.9999999999999,0.0,36.0,322.0,2008-02-19 07:00:00
19/2/2008,8,136.246,3.9640000000000004,14378.449999999997,568.9999999999999,562.0,0.0,1058.0,2008-02-19 08:00:00
19/2/2008,9,148.61000000000004,3.582,14298.829999999993,624.4,536.0,487.0,1047.0,2008-02-19 09:00:00
19/2/2008,10,179.08600000000004,8.562,14211.779999999997,762.2000000000002,619.0,826.0,1034.0,2008-02-19 10:00:00
19/2/2008,11,204.41999999999996,15.136000000000001,14216.580000000004,869.5999999999999,164.0,1120.0,1034.0,2008-02-19 11:00:00
19/2/2008,12,211.14399999999995,7.983999999999999,14246.679999999997,900.1999999999997,0.0,1823.0,1038.0,2008-02-19 12:00:00
19/2/2008,13,92.642,6.152000000000001,14411.750000000005,384.20000000000016,0.0,173.0,1063.0,2008-02-19 13:00:00
19/2/2008,14,86.09800000000004,3.376000000000001,14544.309999999994,352.40000000000026,0.0,38.0,1081.0,2008-02-19 14:00:00
19/2/2008,15,86.75399999999998,4.252,14661.17,351.99999999999994,0.0,23.0,1098.0,2008-02-19 15:00:00
19/2/2008,16,44.51199999999997,6.016,14620.600000000002,186.99999999999991,0.0,37.0,297.0,2008-02-19 16:00:00
19/2/2008,17,60.692000000000014,3.2360000000000007,14489.499999999998,256.00000000000006,0.0,10.0,0.0,2008-02-19 17:00:00
19/2/2008,18,87.07799999999997,3.5080000000000013,14368.100000000002,368.99999999999983,0.0,10.0,0.0,2008-02-19 18:00:00
19/2/2008,19,115.47600000000001,13.362000000000002,14100.800000000001,496.2000000000002,0.0,48.0,0.0,2008-02-19 19:00:00
19/2/2008,20,124.716,8.343999999999994,14253.169999999998,528.2000000000002,0.0,3.0,61.0,2008-02-19 20:00:00
19/2/2008,21,168.72599999999997,4.62,14361.410000000005,707.0000000000002,0.0,0.0,1056.0,2008-02-19 21:00:00
19/2/2008,22,52.096000000000025,7.190000000000002,14556.429999999993,218.00000000000006,0.0,38.0,292.0,2008-02-19 22:00:00
19/2/2008,23,16.994000000000003,2.660000000000001,14752.559999999996,70.59999999999998,0.0,0.0,0.0,2008-02-19 23:00:00
20/2/2008,0,17.145999999999997,2.9219999999999997,14616.079999999996,71.39999999999999,0.0,0.0,0.0,2008-02-20 00:00:00
20/2/2008,1,18.722,5.236,14664.939999999999,79.6,0.0,39.0,0.0,2008-02-20 01:00:00
20/2/2008,2,16.974,2.799999999999999,14836.550000000005,70.60000000000002,0.0,0.0,0.0,2008-02-20 02:00:00
20/2/2008,3,17.800000000000004,4.228000000000001,14772.14,76.4,0.0,0.0,0.0,2008-02-20 03:00:00
20/2/2008,4,17.759999999999998,4.514,14677.62,77.8,0.0,14.0,0.0,2008-02-20 04:00:00
20/2/2008,5,60.608,4.45,14608.81,248.00000000000006,0.0,24.0,717.0,2008-02-20 05:00:00
20/2/2008,6,65.31800000000001,2.4919999999999995,14602.709999999997,275.8,0.0,0.0,57.0,2008-02-20 06:00:00
20/2/2008,7,183.14400000000006,3.76,14338.420000000002,765.4000000000001,61.0,0.0,1053.0,2008-02-20 07:00:00
20/2/2008,8,149.38000000000002,5.9899999999999975,14345.160000000003,623.3999999999996,958.0,38.0,1052.0,2008-02-20 08:00:00
20/2/2008,9,84.56999999999996,2.866,14334.519999999999,349.40000000000003,1.0,0.0,1051.0,2008-02-20 09:00:00
20/2/2008,10,84.35399999999997,2.384000000000001,14380.260000000002,347.20000000000016,0.0,0.0,1057.0,2008-02-20 10:00:00
20/2/2008,11,29.323999999999998,7.688000000000001,14561.020000000004,125.80000000000001,0.0,40.0,74.0,2008-02-20 11:00:00
20/2/2008,12,34.88,4.3439999999999985,14501.790000000005,145.60000000000002,0.0,0.0,0.0,2008-02-20 12:00:00
20/2/2008,13,40.053999999999995,4.684,14567.59,165.00000000000017,0.0,0.0,0.0,2008-02-20 13:00:00
20/2/2008,14,63.955999999999996,8.352000000000002,14666.529999999995,269.8,0.0,416.0,0.0,2008-02-20 14:00:00
20/2/2008,15,27.146000000000008,10.352,14765.490000000003,119.2,0.0,81.0,0.0,2008-02-20 15:00:00
20/2/2008,16,80.21999999999998,9.262000000000004,14592.21,335.8000000000001,0.0,930.0,0.0,2008-02-20 16:00:00
20/2/2008,17,136.63600000000002,19.472,14442.429999999995,583.7999999999998,0.0,1755.0,0.0,2008-02-20 17:00:00
20/2/2008,18,189.45000000000005,27.82,14173.630000000003,812.8000000000003,0.0,329.0,479.0,2008-02-20 18:00:00
20/2/2008,19,282.744,18.951999999999998,14158.879999999997,1212.0,1184.0,328.0,235.0,2008-02-20 19:00:00
20/2/2008,20,259.93000000000006,19.389999999999997,14090.42,1117.3999999999999,314.0,1468.0,0.0,2008-02-20 20:00:00
20/2/2008,21,153.146,4.4079999999999995,14236.670000000004,646.3999999999997,11.0,13.0,172.0,2008-02-20 21:00:00
20/2/2008,22,143.546,6.218,14466.13,595.2,547.0,0.0,1070.0,2008-02-20 22:00:00
20/2/2008,23,96.98199999999997,7.684000000000001,14604.35,402.1999999999998,579.0,41.0,687.0,2008-02-20 23:00:00
21/2/2008,0,30.150000000000002,3.938,14605.749999999996,127.00000000000003,0.0,0.0,0.0,2008-02-21 00:00:00
21/2/2008,1,25.23000000000001,3.0280000000000005,14491.420000000002,113.19999999999997,0.0,0.0,0.0,2008-02-21 01:00:00
21/2/2008,2,21.747999999999994,7.337999999999997,14691.71,95.20000000000006,0.0,39.0,0.0,2008-02-21 02:00:00
21/2/2008,3,16.814,3.5320000000000005,14716.49,71.60000000000004,0.0,0.0,0.0,2008-02-21 03:00:00
21/2/2008,4,16.898000000000014,3.642,14653.710000000001,72.40000000000002,0.0,0.0,0.0,2008-02-21 04:00:00
21/2/2008,5,19.762000000000004,7.811999999999998,14618.490000000003,85.8000000000001,0.0,39.0,0.0,2008-02-21 05:00:00
21/2/2008,6,83.79599999999998,2.5900000000000003,14530.339999999997,347.6,0.0,0.0,577.0,2008-02-21 06:00:00
21/2/2008,7,165.06800000000004,3.0800000000000005,14116.420000000007,699.6,0.0,0.0,1020.0,2008-02-21 07:00:00
21/2/2008,8,148.308,5.578,14229.130000000001,624.6000000000004,0.0,38.0,1036.0,2008-02-21 08:00:00
21/2/2008,9,79.55600000000001,2.752,14325.849999999999,327.79999999999984,0.0,0.0,1050.0,2008-02-21 09:00:00
21/2/2008,10,79.79400000000004,4.5539999999999985,14276.96,331.59999999999985,0.0,0.0,1042.0,2008-02-21 10:00:00
21/2/2008,11,81.164,6.254000000000001,14319.300000000001,336.20000000000005,0.0,38.0,1049.0,2008-02-21 11:00:00
21/2/2008,12,75.90599999999998,2.5380000000000007,14390.330000000005,311.39999999999975,0.0,0.0,1000.0,2008-02-21 12:00:00
21/2/2008,13,16.178000000000004,2.8180000000000005,14420.870000000003,68.4,0.0,0.0,0.0,2008-02-21 13:00:00
21/2/2008,14,27.988000000000003,5.078,14545.730000000003,128.00000000000009,0.0,38.0,0.0,2008-02-21 14:00:00
21/2/2008,15,28.36799999999999,4.222000000000001,14616.030000000002,130.59999999999997,0.0,0.0,0.0,2008-02-21 15:00:00
21/2/2008,16,25.122000000000007,4.526,14650.400000000003,112.8,0.0,0.0,0.0,2008-02-21 16:00:00
21/2/2008,17,19.272000000000002,5.771999999999999,14470.630000000001,83.19999999999997,0.0,39.0,0.0,2008-02-21 17:00:00
21/2/2008,18,103.922,2.7900000000000005,14222.44,438.4000000000001,0.0,0.0,0.0,2008-02-21 18:00:00
21/2/2008,19,138.514,5.876000000000001,14249.710000000003,582.2000000000003,0.0,0.0,167.0,2008-02-21 19:00:00
21/2/2008,20,167.42999999999998,10.379999999999994,14204.520000000004,707.7999999999997,0.0,37.0,1032.0,2008-02-21 20:00:00
21/2/2008,21,132.152,3.828,14246.580000000004,556.0000000000002,0.0,0.0,550.0,2008-02-21 21:00:00
21/2/2008,22,105.11399999999999,3.4439999999999995,14450.53,436.79999999999967,0.0,0.0,0.0,2008-02-21 22:00:00
21/2/2008,23,25.596,6.903999999999999,14637.220000000003,107.19999999999999,0.0,39.0,0.0,2008-02-21 23:00:00
22/2/2008,0,16.15200000000001,2.5920000000000005,14677.709999999995,69.40000000000002,0.0,0.0,0.0,2008-02-22 00:00:00
22/2/2008,1,46.23199999999999,3.7559999999999985,14481.349999999999,192.00000000000009,0.0,0.0,417.0,2008-02-22 01:00:00
22/2/2008,2,34.34400000000001,7.410000000000003,14651.639999999994,144.0000000000001,0.0,38.0,241.0,2008-02-22 02:00:00
22/2/2008,3,16.206000000000003,2.8959999999999995,14648.420000000004,71.59999999999997,0.0,0.0,0.0,2008-02-22 03:00:00
22/2/2008,4,15.953999999999999,2.5060000000000007,14589.489999999994,69.99999999999997,0.0,0.0,0.0,2008-02-22 04:00:00
22/2/2008,5,18.56799999999999,5.476,14556.349999999999,77.80000000000003,0.0,37.0,0.0,2008-02-22 05:00:00
22/2/2008,6,68.07200000000002,2.7660000000000005,14454.740000000003,288.59999999999997,0.0,0.0,178.0,2008-02-22 06:00:00
22/2/2008,7,166.24400000000009,3.12,14308.44,693.9999999999999,11.0,0.0,1047.0,2008-02-22 07:00:00
22/2/2008,8,162.10199999999995,6.160000000000002,14216.910000000002,684.5999999999999,548.0,38.0,1034.0,2008-02-22 08:00:00
22/2/2008,9,127.53799999999998,3.3260000000000005,14286.639999999998,538.0,608.0,0.0,1044.0,2008-02-22 09:00:00
22/2/2008,10,89.81399999999998,4.852000000000004,14402.110000000002,372.8000000000001,0.0,0.0,1061.0,2008-02-22 10:00:00
22/2/2008,11,43.73000000000001,6.097999999999998,14421.970000000001,193.5999999999997,0.0,39.0,253.0,2008-02-22 11:00:00
22/2/2008,12,70.59199999999997,4.223999999999999,14518.689999999999,302.6000000000001,0.0,365.0,334.0,2008-02-22 12:00:00
22/2/2008,13,134.12599999999998,8.368000000000002,14427.619999999997,562.7999999999998,0.0,297.0,1064.0,2008-02-22 13:00:00
22/2/2008,14,145.46399999999997,11.680000000000001,14492.539999999999,609.0000000000005,0.0,949.0,1073.0,2008-02-22 14:00:00
22/2/2008,15,86.508,3.4659999999999993,14602.459999999997,353.8000000000002,0.0,37.0,1089.0,2008-02-22 15:00:00
22/2/2008,16,43.27799999999998,3.1700000000000004,14618.840000000004,180.79999999999967,0.0,10.0,400.0,2008-02-22 16:00:00
22/2/2008,17,22.068000000000005,7.928000000000001,14441.470000000003,99.20000000000007,0.0,59.0,0.0,2008-02-22 17:00:00
22/2/2008,18,35.16199999999999,3.5379999999999994,14375.32,146.00000000000003,0.0,9.0,0.0,2008-02-22 18:00:00
22/2/2008,19,52.61200000000001,3.038000000000001,14422.710000000001,218.39999999999992,0.0,10.0,0.0,2008-02-22 19:00:00
22/2/2008,20,130.604,10.685999999999998,14477.619999999999,545.6000000000001,0.0,50.0,130.0,2008-02-22 20:00:00
22/2/2008,21,139.09200000000004,2.5739999999999994,14398.989999999998,579.9999999999997,0.0,7.0,736.0,2008-02-22 21:00:00
22/2/2008,22,47.539999999999985,4.298,14575.12,196.8000000000001,0.0,0.0,0.0,2008-02-22 22:00:00
22/2/2008,23,20.562,7.759999999999998,14620.35,88.20000000000005,0.0,40.0,0.0,2008-02-22 23:00:00
23/2/2008,0,16.34,2.8200000000000003,14616.880000000001,71.6,0.0,0.0,0.0,2008-02-23 00:00:00
23/2/2008,1,15.732000000000005,2.0300000000000007,14456.259999999998,69.39999999999996,0.0,0.0,0.0,2008-02-23 01:00:00
23/2/2008,2,19.029999999999994,6.218,14576.170000000002,82.0,0.0,39.0,0.0,2008-02-23 02:00:00
23/2/2008,3,15.958000000000009,2.1120000000000005,14571.399999999998,69.00000000000001,0.0,0.0,0.0,2008-02-23 03:00:00
23/2/2008,4,33.266000000000005,3.5500000000000003,14537.39,139.79999999999998,0.0,4.0,266.0,2008-02-23 04:00:00
23/2/2008,5,43.320000000000014,6.268000000000001,14503.539999999995,182.60000000000002,0.0,36.0,402.0,2008-02-23 05:00:00
23/2/2008,6,16.184000000000005,2.6719999999999997,14590.26,70.79999999999997,0.0,0.0,0.0,2008-02-23 06:00:00
23/2/2008,7,28.578000000000003,3.387999999999999,14435.599999999997,121.19999999999996,0.0,7.0,0.0,2008-02-23 07:00:00
23/2/2008,8,79.13399999999996,6.412000000000001,14274.880000000005,339.9999999999999,0.0,32.0,0.0,2008-02-23 08:00:00
23/2/2008,9,47.28200000000002,2.99,14307.169999999996,200.80000000000004,0.0,0.0,447.0,2008-02-23 09:00:00
23/2/2008,10,55.554,4.162000000000001,13799.710000000003,240.20000000000002,0.0,173.0,373.0,2008-02-23 10:00:00
23/2/2008,11,40.628,5.833999999999999,14188.050000000005,175.20000000000007,0.0,287.0,0.0,2008-02-23 11:00:00
23/2/2008,12,17.977999999999998,2.4840000000000004,14346.519999999999,77.60000000000002,0.0,0.0,0.0,2008-02-23 12:00:00
23/2/2008,13,154.10000000000002,11.988000000000003,14347.890000000003,654.2000000000002,0.0,1325.0,705.0,2008-02-23 13:00:00
23/2/2008,14,106.23000000000003,9.447999999999999,14456.779999999999,443.2000000000002,536.0,229.0,582.0,2008-02-23 14:00:00
23/2/2008,15,53.069999999999986,3.94,14577.690000000002,222.00000000000009,574.0,0.0,0.0,2008-02-23 15:00:00
23/2/2008,16,36.274,7.309999999999999,14595.930000000004,160.2,0.0,11.0,32.0,2008-02-23 16:00:00
23/2/2008,17,172.098,5.216,14133.48,728.7999999999997,0.0,29.0,1023.0,2008-02-23 17:00:00
23/2/2008,18,191.24599999999992,5.4559999999999995,13986.790000000005,818.0000000000001,0.0,0.0,1002.0,2008-02-23 18:00:00
23/2/2008,19,236.93200000000004,16.534,14010.830000000002,1017.8000000000001,574.0,22.0,1005.0,2008-02-23 19:00:00
23/2/2008,20,153.60800000000006,7.536000000000003,14236.98,645.8000000000005,0.0,17.0,1037.0,2008-02-23 20:00:00
23/2/2008,21,112.42800000000003,4.080000000000001,14229.579999999996,470.39999999999986,0.0,0.0,1036.0,2008-02-23 21:00:00
23/2/2008,22,102.83800000000001,4.923999999999997,14299.89,428.20000000000044,0.0,30.0,1046.0,2008-02-23 22:00:00
23/2/2008,23,86.16200000000002,5.132000000000001,14569.590000000002,352.99999999999994,0.0,9.0,1084.0,2008-02-23 23:00:00
24/2/2008,0,82.198,3.3939999999999997,14562.370000000004,336.20000000000016,0.0,0.0,1084.0,2008-02-24 00:00:00
24/2/2008,1,82.88799999999999,6.222000000000001,14455.039999999997,340.7999999999999,0.0,29.0,1068.0,2008-02-24 01:00:00
24/2/2008,2,82.45399999999997,3.0959999999999996,14644.470000000001,335.19999999999976,0.0,9.0,1096.0,2008-02-24 02:00:00
24/2/2008,3,81.60999999999999,2.4880000000000004,14591.56,334.0,0.0,0.0,1088.0,2008-02-24 03:00:00
24/2/2008,4,83.21000000000001,4.2940000000000005,14567.079999999996,339.80000000000035,0.0,27.0,1084.0,2008-02-24 04:00:00
24/2/2008,5,82.10800000000002,4.237999999999997,14523.71,337.20000000000005,0.0,12.0,1078.0,2008-02-24 05:00:00
24/2/2008,6,57.08199999999999,4.894000000000002,14623.450000000003,238.99999999999997,0.0,0.0,283.0,2008-02-24 06:00:00
24/2/2008,7,194.36000000000004,5.972000000000004,14358.450000000004,813.8000000000001,754.0,17.0,1031.0,2008-02-24 07:00:00
24/2/2008,8,113.134,6.779999999999999,14471.1,464.9999999999997,0.0,33.0,1070.0,2008-02-24 08:00:00
24/2/2008,9,79.98599999999999,4.84,14290.700000000003,332.7999999999998,0.0,0.0,1045.0,2008-02-24 09:00:00
24/2/2008,10,61.931999999999995,3.553999999999999,14256.410000000002,260.4,0.0,0.0,764.0,2008-02-24 10:00:00
24/2/2008,11,17.726000000000006,6.0920000000000005,14351.530000000004,75.39999999999996,0.0,41.0,0.0,2008-02-24 11:00:00
24/2/2008,12,15.780000000000014,3.056,14268.920000000004,65.79999999999998,0.0,0.0,0.0,2008-02-24 12:00:00
24/2/2008,13,16.481999999999996,3.8240000000000007,14475.469999999998,69.19999999999999,0.0,0.0,0.0,2008-02-24 13:00:00
24/2/2008,14,18.94200000000001,7.33,14495.159999999994,82.2000000000001,0.0,41.0,0.0,2008-02-24 14:00:00
24/2/2008,15,16.099999999999998,3.5640000000000005,14523.130000000001,66.39999999999999,0.0,0.0,0.0,2008-02-24 15:00:00
24/2/2008,16,15.493999999999996,2.9480000000000004,14537.590000000002,62.79999999999992,0.0,0.0,0.0,2008-02-24 16:00:00
24/2/2008,17,18.048,6.442000000000001,14287.529999999995,79.4,0.0,42.0,0.0,2008-02-24 17:00:00
24/2/2008,18,21.326000000000004,3.9720000000000004,14157.519999999999,90.39999999999995,0.0,0.0,82.0,2008-02-24 18:00:00
24/2/2008,19,55.94599999999998,2.5860000000000007,14171.179999999997,235.2,0.0,0.0,674.0,2008-02-24 19:00:00
24/2/2008,20,17.451999999999998,5.7120000000000015,14274.649999999994,74.99999999999997,0.0,40.0,0.0,2008-02-24 20:00:00
24/2/2008,21,15.654000000000002,2.9160000000000004,14319.169999999996,64.60000000000001,0.0,0.0,0.0,2008-02-24 21:00:00
24/2/2008,22,15.114000000000004,2.556,14363.550000000007,62.19999999999994,0.0,0.0,0.0,2008-02-24 22:00:00
24/2/2008,23,17.982000000000003,6.562,14574.289999999997,77.19999999999999,0.0,41.0,0.0,2008-02-24 23:00:00
25/2/2008,0,16.084000000000003,3.646,14543.240000000002,66.19999999999992,0.0,0.0,0.0,2008-02-25 00:00:00
25/2/2008,1,15.812,3.0819999999999994,14429.029999999995,65.59999999999998,0.0,0.0,0.0,2008-02-25 01:00:00
25/2/2008,2,18.60399999999999,6.936000000000002,14537.5,79.80000000000008,0.0,43.0,0.0,2008-02-25 02:00:00
25/2/2008,3,15.527999999999997,2.7100000000000013,14377.089999999997,63.99999999999997,0.0,0.0,0.0,2008-02-25 03:00:00
25/2/2008,4,15.574,2.9040000000000004,14319.490000000003,64.79999999999998,0.0,0.0,0.0,2008-02-25 04:00:00
25/2/2008,5,60.108000000000004,5.3599999999999985,14296.390000000003,250.5999999999999,0.0,40.0,709.0,2008-02-25 05:00:00
25/2/2008,6,25.695999999999998,2.6019999999999994,14483.47,104.79999999999994,0.0,0.0,175.0,2008-02-25 06:00:00
25/2/2008,7,15.222000000000008,2.478,14318.229999999996,62.399999999999935,0.0,0.0,0.0,2008-02-25 07:00:00
25/2/2008,8,17.803999999999995,5.804000000000001,14360.580000000004,76.00000000000001,0.0,39.0,0.0,2008-02-25 08:00:00
25/2/2008,9,15.311999999999992,2.4520000000000004,14372.810000000001,62.79999999999996,0.0,0.0,0.0,2008-02-25 09:00:00
25/2/2008,10,15.574,2.7240000000000006,14316.599999999999,64.39999999999993,0.0,0.0,0.0,2008-02-25 10:00:00
25/2/2008,11,18.101999999999993,6.072000000000002,14326.009999999998,77.20000000000003,0.0,40.0,0.0,2008-02-25 11:00:00
25/2/2008,12,15.708000000000004,3.262,14398.48,64.79999999999997,0.0,0.0,0.0,2008-02-25 12:00:00
25/2/2008,13,15.016000000000007,2.5019999999999993,14399.669999999998,61.19999999999996,0.0,0.0,0.0,2008-02-25 13:00:00
25/2/2008,14,17.659999999999997,6.064000000000002,14491.860000000002,75.39999999999999,0.0,40.0,0.0,2008-02-25 14:00:00
25/2/2008,15,24.041999999999994,2.3520000000000003,14495.26,98.39999999999996,0.0,0.0,145.0,2008-02-25 15:00:00
25/2/2008,16,65.42799999999998,2.6320000000000006,14463.390000000001,266.9999999999998,0.0,0.0,827.0,2008-02-25 16:00:00
25/2/2008,17,20.493999999999996,5.620000000000001,14408.62,87.4,0.0,41.0,0.0,2008-02-25 17:00:00
25/2/2008,18,15.00800000000001,2.3200000000000003,14274.490000000002,61.79999999999994,0.0,0.0,0.0,2008-02-25 18:00:00
25/2/2008,19,15.285999999999998,2.63,14168.010000000002,63.599999999999916,0.0,0.0,0.0,2008-02-25 19:00:00
25/2/2008,20,18.491999999999994,6.781999999999998,14245.919999999996,81.20000000000007,0.0,40.0,0.0,2008-02-25 20:00:00
25/2/2008,21,15.277999999999999,2.7359999999999998,14289.930000000002,62.39999999999999,0.0,0.0,0.0,2008-02-25 21:00:00
25/2/2008,22,15.094000000000005,2.3900000000000006,14429.02,61.19999999999997,0.0,0.0,0.0,2008-02-25 22:00:00
25/2/2008,23,17.562000000000005,5.659999999999999,14532.359999999997,72.99999999999999,0.0,38.0,0.0,2008-02-25 23:00:00
26/2/2008,0,15.35600000000001,2.6360000000000006,14447.660000000005,61.99999999999996,0.0,3.0,0.0,2008-02-26 00:00:00
26/2/2008,1,15.616,2.8139999999999996,14380.220000000001,64.79999999999998,0.0,0.0,0.0,2008-02-26 01:00:00
26/2/2008,2,39.269999999999996,4.660000000000002,14498.799999999996,162.39999999999995,0.0,31.0,366.0,2008-02-26 02:00:00
26/2/2008,3,53.52800000000001,2.9159999999999995,14498.2,217.39999999999998,0.0,11.0,627.0,2008-02-26 03:00:00
26/2/2008,4,15.341999999999997,2.3400000000000003,14495.019999999999,61.99999999999996,0.0,0.0,0.0,2008-02-26 04:00:00
26/2/2008,5,17.11,4.582,14448.75,71.59999999999998,0.0,21.0,0.0,2008-02-26 05:00:00
26/2/2008,6,16.984,4.9639999999999995,14505.869999999999,71.59999999999995,0.0,22.0,0.0,2008-02-26 06:00:00
26/2/2008,7,15.826,3.290000000000001,14404.79,65.99999999999994,0.0,0.0,0.0,2008-02-26 07:00:00
26/2/2008,8,15.740000000000004,3.336,14325.530000000002,65.79999999999998,0.0,3.0,0.0,2008-02-26 08:00:00
26/2/2008,9,17.068000000000005,4.879999999999999,14230.040000000003,72.59999999999992,0.0,38.0,0.0,2008-02-26 09:00:00
26/2/2008,10,15.008000000000003,2.502,14313.479999999998,60.99999999999995,0.0,0.0,0.0,2008-02-26 10:00:00
26/2/2008,11,14.77,2.358,14236.009999999998,59.99999999999998,0.0,0.0,0.0,2008-02-26 11:00:00
26/2/2008,12,17.576000000000008,5.952000000000001,14314.629999999997,75.99999999999991,0.0,43.0,0.0,2008-02-26 12:00:00
26/2/2008,13,48.678,2.236,14320.459999999995,202.59999999999985,0.0,0.0,557.0,2008-02-26 13:00:00
26/2/2008,14,44.52,2.4760000000000004,14428.840000000004,182.8,0.0,0.0,463.0,2008-02-26 14:00:00
26/2/2008,15,17.730000000000004,5.816,14488.809999999998,74.40000000000002,0.0,41.0,0.0,2008-02-26 15:00:00
26/2/2008,16,15.59800000000001,2.6080000000000005,14471.94,63.39999999999997,0.0,0.0,0.0,2008-02-26 16:00:00
26/2/2008,17,15.570000000000004,2.74,14429.740000000007,64.39999999999995,0.0,0.0,0.0,2008-02-26 17:00:00
26/2/2008,18,17.709999999999994,5.488,14180.410000000003,76.00000000000003,0.0,42.0,0.0,2008-02-26 18:00:00
26/2/2008,19,15.168000000000003,2.514000000000001,14146.66,63.599999999999966,0.0,0.0,0.0,2008-02-26 19:00:00
26/2/2008,20,15.359999999999998,2.71,14261.020000000002,63.6,0.0,0.0,0.0,2008-02-26 20:00:00
26/2/2008,21,16.842000000000006,5.081999999999999,14272.42,71.20000000000003,0.0,31.0,0.0,2008-02-26 21:00:00
26/2/2008,22,15.618000000000002,3.104,14352.340000000002,64.39999999999995,0.0,9.0,0.0,2008-02-26 22:00:00
26/2/2008,23,15.131999999999998,2.586,14476.349999999999,61.399999999999935,0.0,0.0,0.0,2008-02-26 23:00:00
27/2/2008,0,46.907999999999994,3.701999999999998,14394.040000000005,193.99999999999994,0.0,19.0,508.0,2008-02-27 00:00:00
27/2/2008,1,47.00600000000005,4.605999999999999,14363.65,193.6000000000003,0.0,31.0,504.0,2008-02-27 01:00:00
27/2/2008,2,15.680000000000001,2.8320000000000003,14487.45,63.39999999999993,0.0,0.0,0.0,2008-02-27 02:00:00
27/2/2008,3,15.361999999999997,2.61,14478.839999999998,62.79999999999994,0.0,0.0,0.0,2008-02-27 03:00:00
27/2/2008,4,17.80799999999999,5.68,14426.030000000004,76.00000000000003,0.0,40.0,0.0,2008-02-27 04:00:00
27/2/2008,5,15.543999999999995,2.7520000000000007,14419.11,64.19999999999999,0.0,0.0,0.0,2008-02-27 05:00:00
27/2/2008,6,15.727999999999993,2.8520000000000008,14516.769999999999,63.79999999999995,0.0,0.0,0.0,2008-02-27 06:00:00
27/2/2008,7,17.400000000000002,5.432000000000002,14314.619999999999,74.2,0.0,34.0,0.0,2008-02-27 07:00:00
27/2/2008,8,15.474,2.862,14406.479999999998,64.19999999999996,0.0,5.0,0.0,2008-02-27 08:00:00
27/2/2008,9,15.354,2.5120000000000005,14322.52,63.80000000000001,0.0,0.0,0.0,2008-02-27 09:00:00
27/2/2008,10,16.2,3.7980000000000005,14230.44,67.20000000000003,0.0,17.0,0.0,2008-02-27 10:00:00
27/2/2008,11,53.511999999999986,3.2760000000000002,14179.159999999998,224.7999999999999,0.0,21.0,623.0,2008-02-27 11:00:00
27/2/2008,12,36.32399999999998,2.4179999999999997,14331.259999999997,153.20000000000027,0.0,0.0,357.0,2008-02-27 12:00:00
27/2/2008,13,15.494000000000003,2.9699999999999998,14408.419999999996,63.59999999999995,0.0,6.0,0.0,2008-02-27 13:00:00
27/2/2008,14,17.272,5.386000000000001,14521.069999999996,72.19999999999992,0.0,34.0,0.0,2008-02-27 14:00:00
27/2/2008,15,15.422,2.658,14616.089999999995,61.39999999999991,0.0,0.0,0.0,2008-02-27 15:00:00
27/2/2008,16,17.382,2.9119999999999995,14505.470000000001,71.99999999999994,0.0,0.0,0.0,2008-02-27 16:00:00
27/2/2008,17,18.180000000000014,6.3939999999999975,14355.999999999996,78.60000000000007,0.0,41.0,0.0,2008-02-27 17:00:00
27/2/2008,18,15.138000000000003,2.450000000000001,14189.630000000001,62.99999999999999,0.0,0.0,0.0,2008-02-27 18:00:00
27/2/2008,19,15.128000000000007,2.2260000000000013,14155.719999999998,62.39999999999998,0.0,0.0,0.0,2008-02-27 19:00:00
27/2/2008,20,17.543999999999997,5.419999999999999,14213.51,73.80000000000008,0.0,39.0,0.0,2008-02-27 20:00:00
27/2/2008,21,14.768000000000002,1.9520000000000008,14246.22,60.19999999999999,0.0,0.0,0.0,2008-02-27 21:00:00
27/2/2008,22,74.09800000000003,2.242,14354.710000000001,305.3999999999999,0.0,0.0,977.0,2008-02-27 22:00:00
